id,day,hour,minute,sensor_shutter,sensor_light,dayWeek
72,21,18,0,1,0,6
73,21,18,15,1,0,6
74,21,18,30,1,0,6
75,21,18,45,1,0,6
76,21,19,0,1,0,6
77,21,19,15,1,0,6
78,21,19,30,0,0,6
79,21,19,45,1,0,6
80,21,20,0,1,0,6
81,21,20,15,1,0,6
82,21,20,30,1,0,6
83,21,20,45,0,0,6
84,21,21,0,0,0,6
85,21,21,15,0,0,6
86,21,21,30,0,0,6
87,21,21,45,0,0,6
88,21,22,0,0,0,6
89,21,22,15,0,0,6
90,21,22,30,0,0,6
91,21,22,45,0,0,6
92,21,23,0,0,0,6
93,21,23,15,0,0,6
94,21,23,30,0,0,6
95,21,23,45,0,0,6
0,22,0,0,0,0,0
1,22,0,15,0,0,0
2,22,0,30,0,0,0
3,22,0,45,0,0,0
4,22,1,0,0,0,0
5,22,1,15,0,0,0
6,22,1,30,0,0,0
7,22,1,45,0,0,0
8,22,2,0,0,0,0
9,22,2,15,0,0,0
10,22,2,30,0,0,0
11,22,2,45,0,0,0
12,22,3,0,0,0,0
13,22,3,15,0,0,0
14,22,3,30,0,0,0
15,22,3,45,0,0,0
16,22,4,0,0,0,0
17,22,4,15,0,0,0
18,22,4,30,1,1,0
19,22,4,45,0,0,0
20,22,5,0,0,0,0
21,22,5,15,0,0,0
22,22,5,30,0,1,0
23,22,5,45,0,1,0
24,22,6,0,0,1,0
25,22,6,15,0,1,0
26,22,6,30,0,1,0
27,22,6,45,0,1,0
28,22,7,0,0,1,0
29,22,7,15,0,0,0
30,22,7,30,0,0,0
31,22,7,45,0,0,0
32,22,8,0,0,0,0
33,22,8,15,0,0,0
34,22,8,30,0,0,0
35,22,8,45,0,0,0
36,22,9,0,0,0,0
37,22,9,15,0,0,0
38,22,9,30,0,0,0
39,22,9,45,0,0,0
40,22,10,0,0,0,0
41,22,10,15,0,0,0
42,22,10,30,0,0,0
43,22,10,45,0,0,0
44,22,11,0,1,1,0
45,22,11,15,0,0,0
46,22,11,30,0,0,0
47,22,11,45,0,0,0
48,22,12,0,0,0,0
49,22,12,15,0,0,0
50,22,12,30,0,0,0
51,22,12,45,0,0,0
52,22,13,0,0,0,0
53,22,13,15,0,0,0
54,22,13,30,0,0,0
55,22,13,45,0,0,0
56,22,14,0,0,0,0
57,22,14,15,0,0,0
58,22,14,30,0,0,0
59,22,14,45,0,0,0
60,22,15,0,0,0,0
61,22,15,15,0,0,0
62,22,15,30,0,0,0
63,22,15,45,1,0,0
64,22,16,0,1,0,0
65,22,16,15,1,0,0
66,22,16,30,1,0,0
67,22,16,45,1,0,0
68,22,17,0,1,0,0
69,22,17,15,1,0,0
70,22,17,30,1,0,0
71,22,17,45,1,0,0
72,22,18,0,1,0,0
73,22,18,15,1,0,0
74,22,18,30,1,0,0
75,22,18,45,1,0,0
76,22,19,0,0,1,0
77,22,19,15,1,0,0
78,22,19,30,1,0,0
79,22,19,45,1,0,0
80,22,20,0,1,0,0
81,22,20,15,1,0,0
82,22,20,30,1,0,0
83,22,20,45,1,0,0
84,22,21,0,1,0,0
85,22,21,15,0,0,0
86,22,21,30,0,0,0
87,22,21,45,0,0,0
88,22,22,0,0,0,0
89,22,22,15,0,0,0
90,22,22,30,0,0,0
91,22,22,45,0,0,0
92,22,23,0,0,0,0
93,22,23,15,0,0,0
94,22,23,30,0,0,0
95,22,23,45,0,0,0
0,23,0,0,0,0,1
1,23,0,15,0,0,1
2,23,0,30,0,0,1
3,23,0,45,0,0,1
4,23,1,0,0,0,1
5,23,1,15,0,0,1
6,23,1,30,0,0,1
7,23,1,45,0,0,1
8,23,2,0,0,0,1
9,23,2,15,0,0,1
10,23,2,30,0,0,1
11,23,2,45,1,0,1
12,23,3,0,0,0,1
13,23,3,15,0,0,1
14,23,3,30,0,0,1
15,23,3,45,0,0,1
16,23,4,0,0,0,1
17,23,4,15,0,0,1
18,23,4,30,1,0,1
19,23,4,45,0,0,1
20,23,5,0,0,0,1
21,23,5,15,0,0,1
22,23,5,30,0,1,1
23,23,5,45,1,0,1
24,23,6,0,0,1,1
25,23,6,15,0,1,1
26,23,6,30,0,1,1
27,23,6,45,0,1,1
28,23,7,0,0,1,1
29,23,7,15,0,0,1
30,23,7,30,0,0,1
31,23,7,45,0,0,1
32,23,8,0,0,0,1
33,23,8,15,0,0,1
34,23,8,30,0,0,1
35,23,8,45,0,0,1
36,23,9,0,0,0,1
37,23,9,15,0,0,1
38,23,9,30,0,0,1
39,23,9,45,0,0,1
40,23,10,0,0,0,1
41,23,10,15,0,0,1
42,23,10,30,0,0,1
43,23,10,45,0,0,1
44,23,11,0,1,1,1
45,23,11,15,0,0,1
46,23,11,30,0,0,1
47,23,11,45,0,0,1
48,23,12,0,0,0,1
49,23,12,15,0,0,1
50,23,12,30,0,0,1
51,23,12,45,0,0,1
52,23,13,0,0,0,1
53,23,13,15,0,0,1
54,23,13,30,0,0,1
55,23,13,45,0,0,1
56,23,14,0,0,0,1
57,23,14,15,0,0,1
58,23,14,30,0,0,1
59,23,14,45,0,0,1
60,23,15,0,0,0,1
61,23,15,15,1,0,1
62,23,15,30,0,0,1
63,23,15,45,0,0,1
64,23,16,0,1,0,1
65,23,16,15,1,0,1
66,23,16,30,1,0,1
67,23,16,45,1,0,1
68,23,17,0,1,0,1
69,23,17,15,1,0,1
70,23,17,30,1,0,1
71,23,17,45,1,0,1
72,23,18,0,1,0,1
73,23,18,15,1,0,1
74,23,18,30,1,0,1
75,23,18,45,1,0,1
76,23,19,0,1,0,1
77,23,19,15,1,0,1
78,23,19,30,1,0,1
79,23,19,45,1,0,1
80,23,20,0,1,0,1
81,23,20,15,1,0,1
82,23,20,30,1,0,1
83,23,20,45,1,0,1
84,23,21,0,1,0,1
85,23,21,15,0,1,1
86,23,21,30,0,0,1
87,23,21,45,0,0,1
88,23,22,0,0,0,1
89,23,22,15,0,0,1
90,23,22,30,0,0,1
91,23,22,45,0,0,1
92,23,23,0,0,0,1
93,23,23,15,0,0,1
94,23,23,30,0,0,1
95,23,23,45,0,0,1
0,24,0,0,0,0,2
1,24,0,15,0,0,2
2,24,0,30,0,0,2
3,24,0,45,0,0,2
4,24,1,0,0,0,2
5,24,1,15,0,0,2
6,24,1,30,0,0,2
7,24,1,45,0,0,2
8,24,2,0,0,0,2
9,24,2,15,0,0,2
10,24,2,30,0,0,2
11,24,2,45,0,0,2
12,24,3,0,0,0,2
13,24,3,15,0,0,2
14,24,3,30,0,0,2
15,24,3,45,0,0,2
16,24,4,0,0,0,2
17,24,4,15,0,0,2
18,24,4,30,0,0,2
19,24,4,45,0,0,2
20,24,5,0,0,0,2
21,24,5,15,0,0,2
22,24,5,30,0,1,2
23,24,5,45,0,1,2
24,24,6,0,0,1,2
25,24,6,15,0,1,2
26,24,6,30,0,1,2
27,24,6,45,0,1,2
28,24,7,0,0,1,2
29,24,7,15,0,0,2
30,24,7,30,0,0,2
31,24,7,45,0,0,2
32,24,8,0,0,0,2
33,24,8,15,0,0,2
34,24,8,30,0,0,2
35,24,8,45,0,0,2
36,24,9,0,0,0,2
37,24,9,15,0,0,2
38,24,9,30,0,0,2
39,24,9,45,0,0,2
40,24,10,0,0,0,2
41,24,10,15,0,0,2
42,24,10,30,1,0,2
43,24,10,45,0,0,2
44,24,11,0,0,0,2
45,24,11,15,0,0,2
46,24,11,30,0,0,2
47,24,11,45,0,0,2
48,24,12,0,0,0,2
49,24,12,15,0,0,2
50,24,12,30,0,0,2
51,24,12,45,0,0,2
52,24,13,0,1,0,2
53,24,13,15,0,0,2
54,24,13,30,0,0,2
55,24,13,45,0,0,2
56,24,14,0,0,0,2
57,24,14,15,0,0,2
58,24,14,30,0,0,2
59,24,14,45,0,0,2
60,24,15,0,0,0,2
61,24,15,15,0,0,2
62,24,15,30,0,0,2
63,24,15,45,1,0,2
64,24,16,0,1,0,2
65,24,16,15,1,0,2
66,24,16,30,1,0,2
67,24,16,45,1,0,2
68,24,17,0,1,0,2
69,24,17,15,1,0,2
70,24,17,30,1,0,2
71,24,17,45,1,0,2
72,24,18,0,1,0,2
73,24,18,15,1,0,2
74,24,18,30,1,0,2
75,24,18,45,1,0,2
76,24,19,0,1,0,2
77,24,19,15,1,0,2
78,24,19,30,1,0,2
79,24,19,45,1,0,2
80,24,20,0,1,0,2
81,24,20,15,1,0,2
82,24,20,30,1,0,2
83,24,20,45,0,0,2
84,24,21,0,0,0,2
85,24,21,15,1,0,2
86,24,21,30,0,0,2
87,24,21,45,0,0,2
88,24,22,0,0,0,2
89,24,22,15,0,0,2
90,24,22,30,0,0,2
91,24,22,45,0,0,2
92,24,23,0,0,0,2
93,24,23,15,0,0,2
94,24,23,30,0,0,2
95,24,23,45,0,0,2
0,25,0,0,0,0,3
1,25,0,15,0,0,3
2,25,0,30,0,0,3
3,25,0,45,0,0,3
4,25,1,0,0,0,3
5,25,1,15,0,0,3
6,25,1,30,0,0,3
7,25,1,45,0,0,3
8,25,2,0,0,0,3
9,25,2,15,0,0,3
10,25,2,30,0,0,3
11,25,2,45,0,0,3
12,25,3,0,0,0,3
13,25,3,15,0,0,3
14,25,3,30,0,0,3
15,25,3,45,0,0,3
16,25,4,0,0,0,3
17,25,4,15,0,0,3
18,25,4,30,0,0,3
19,25,4,45,0,0,3
20,25,5,0,0,0,3
21,25,5,15,0,0,3
22,25,5,30,0,1,3
23,25,5,45,0,1,3
24,25,6,0,0,1,3
25,25,6,15,0,1,3
26,25,6,30,0,1,3
27,25,6,45,0,1,3
28,25,7,0,0,1,3
29,25,7,15,0,0,3
30,25,7,30,0,0,3
31,25,7,45,0,0,3
32,25,8,0,0,0,3
33,25,8,15,0,0,3
34,25,8,30,0,0,3
35,25,8,45,0,0,3
36,25,9,0,0,0,3
37,25,9,15,0,0,3
38,25,9,30,0,0,3
39,25,9,45,0,0,3
40,25,10,0,0,0,3
41,25,10,15,0,0,3
42,25,10,30,0,0,3
43,25,10,45,0,0,3
44,25,11,0,0,0,3
45,25,11,15,0,0,3
46,25,11,30,0,0,3
47,25,11,45,0,0,3
48,25,12,0,0,0,3
49,25,12,15,0,0,3
50,25,12,30,0,0,3
51,25,12,45,0,0,3
52,25,13,0,0,0,3
53,25,13,15,0,0,3
54,25,13,30,0,0,3
55,25,13,45,0,0,3
56,25,14,0,0,0,3
57,25,14,15,0,0,3
58,25,14,30,0,0,3
59,25,14,45,0,0,3
60,25,15,0,0,0,3
61,25,15,15,0,0,3
62,25,15,30,0,0,3
63,25,15,45,0,0,3
64,25,16,0,1,0,3
65,25,16,15,1,0,3
66,25,16,30,1,0,3
67,25,16,45,1,0,3
68,25,17,0,1,0,3
69,25,17,15,1,0,3
70,25,17,30,1,0,3
71,25,17,45,1,0,3
72,25,18,0,1,0,3
73,25,18,15,1,0,3
74,25,18,30,1,0,3
75,25,18,45,1,0,3
76,25,19,0,1,0,3
77,25,19,15,1,0,3
78,25,19,30,1,0,3
79,25,19,45,1,0,3
80,25,20,0,1,0,3
81,25,20,15,1,0,3
82,25,20,30,1,0,3
83,25,20,45,0,0,3
84,25,21,0,0,0,3
85,25,21,15,0,0,3
86,25,21,30,0,0,3
87,25,21,45,0,0,3
88,25,22,0,0,0,3
89,25,22,15,0,0,3
90,25,22,30,0,0,3
91,25,22,45,0,0,3
92,25,23,0,0,0,3
93,25,23,15,0,0,3
94,25,23,30,0,0,3
95,25,23,45,0,0,3
0,26,0,0,1,1,4
1,26,0,15,0,0,4
2,26,0,30,0,0,4
3,26,0,45,0,0,4
4,26,1,0,0,0,4
5,26,1,15,0,0,4
6,26,1,30,0,0,4
7,26,1,45,0,0,4
8,26,2,0,0,0,4
9,26,2,15,0,0,4
10,26,2,30,0,0,4
11,26,2,45,0,0,4
12,26,3,0,0,0,4
13,26,3,15,0,0,4
14,26,3,30,0,0,4
15,26,3,45,0,0,4
16,26,4,0,0,0,4
17,26,4,15,0,0,4
18,26,4,30,0,0,4
19,26,4,45,0,0,4
20,26,5,0,0,0,4
21,26,5,15,0,0,4
22,26,5,30,0,1,4
23,26,5,45,0,1,4
24,26,6,0,0,0,4
25,26,6,15,0,1,4
26,26,6,30,0,1,4
27,26,6,45,0,1,4
28,26,7,0,0,0,4
29,26,7,15,0,0,4
30,26,7,30,0,0,4
31,26,7,45,0,0,4
32,26,8,0,0,0,4
33,26,8,15,0,0,4
34,26,8,30,0,0,4
35,26,8,45,0,0,4
36,26,9,0,0,0,4
37,26,9,15,0,0,4
38,26,9,30,0,0,4
39,26,9,45,0,0,4
40,26,10,0,0,0,4
41,26,10,15,0,0,4
42,26,10,30,0,0,4
43,26,10,45,0,0,4
44,26,11,0,0,0,4
45,26,11,15,0,0,4
46,26,11,30,0,0,4
47,26,11,45,0,0,4
48,26,12,0,0,0,4
49,26,12,15,0,0,4
50,26,12,30,0,0,4
51,26,12,45,0,0,4
52,26,13,0,0,0,4
53,26,13,15,0,0,4
54,26,13,30,0,0,4
55,26,13,45,0,0,4
56,26,14,0,0,0,4
57,26,14,15,0,0,4
58,26,14,30,0,0,4
59,26,14,45,0,0,4
60,26,15,0,0,0,4
61,26,15,15,1,0,4
62,26,15,30,0,0,4
63,26,15,45,1,0,4
64,26,16,0,1,0,4
65,26,16,15,1,0,4
66,26,16,30,1,0,4
67,26,16,45,1,0,4
68,26,17,0,1,0,4
69,26,17,15,1,0,4
70,26,17,30,1,0,4
71,26,17,45,1,0,4
72,26,18,0,1,0,4
73,26,18,15,1,0,4
74,26,18,30,1,0,4
75,26,18,45,1,0,4
76,26,19,0,1,0,4
77,26,19,15,1,0,4
78,26,19,30,1,0,4
79,26,19,45,1,0,4
80,26,20,0,1,0,4
81,26,20,15,1,0,4
82,26,20,30,1,0,4
83,26,20,45,1,0,4
84,26,21,0,1,0,4
85,26,21,15,0,0,4
86,26,21,30,0,0,4
87,26,21,45,0,0,4
88,26,22,0,0,0,4
89,26,22,15,0,0,4
90,26,22,30,0,0,4
91,26,22,45,0,0,4
92,26,23,0,0,0,4
93,26,23,15,0,0,4
94,26,23,30,0,0,4
95,26,23,45,0,0,4
0,27,0,0,0,0,5
1,27,0,15,0,0,5
2,27,0,30,0,0,5
3,27,0,45,1,0,5
4,27,1,0,0,0,5
5,27,1,15,0,0,5
6,27,1,30,0,0,5
7,27,1,45,0,0,5
8,27,2,0,0,0,5
9,27,2,15,0,0,5
10,27,2,30,0,0,5
11,27,2,45,0,0,5
12,27,3,0,0,0,5
13,27,3,15,0,0,5
14,27,3,30,0,0,5
15,27,3,45,0,0,5
16,27,4,0,0,0,5
17,27,4,15,1,0,5
18,27,4,30,0,0,5
19,27,4,45,0,0,5
20,27,5,0,0,0,5
21,27,5,15,0,0,5
22,27,5,30,0,1,5
23,27,5,45,0,0,5
24,27,6,0,0,1,5
25,27,6,15,0,1,5
26,27,6,30,0,1,5
27,27,6,45,0,1,5
28,27,7,0,0,1,5
29,27,7,15,0,0,5
30,27,7,30,0,0,5
31,27,7,45,0,0,5
32,27,8,0,0,0,5
33,27,8,15,0,0,5
34,27,8,30,0,0,5
35,27,8,45,0,0,5
36,27,9,0,0,0,5
37,27,9,15,0,0,5
38,27,9,30,0,0,5
39,27,9,45,0,0,5
40,27,10,0,0,0,5
41,27,10,15,0,0,5
42,27,10,30,0,0,5
43,27,10,45,0,0,5
44,27,11,0,0,0,5
45,27,11,15,0,0,5
46,27,11,30,0,0,5
47,27,11,45,0,0,5
48,27,12,0,0,0,5
49,27,12,15,0,0,5
50,27,12,30,0,0,5
51,27,12,45,0,1,5
52,27,13,0,0,0,5
53,27,13,15,0,0,5
54,27,13,30,0,0,5
55,27,13,45,0,0,5
56,27,14,0,0,0,5
57,27,14,15,0,0,5
58,27,14,30,0,0,5
59,27,14,45,0,0,5
60,27,15,0,0,0,5
61,27,15,15,0,0,5
62,27,15,30,0,0,5
63,27,15,45,0,1,5
64,27,16,0,1,0,5
65,27,16,15,1,0,5
66,27,16,30,1,0,5
67,27,16,45,1,0,5
68,27,17,0,1,0,5
69,27,17,15,1,0,5
70,27,17,30,1,0,5
71,27,17,45,1,0,5
72,27,18,0,1,0,5
73,27,18,15,1,0,5
74,27,18,30,1,0,5
75,27,18,45,1,0,5
76,27,19,0,1,0,5
77,27,19,15,1,0,5
78,27,19,30,1,0,5
79,27,19,45,1,0,5
80,27,20,0,1,1,5
81,27,20,15,1,0,5
82,27,20,30,1,0,5
83,27,20,45,1,0,5
84,27,21,0,1,0,5
85,27,21,15,1,0,5
86,27,21,30,0,0,5
87,27,21,45,0,0,5
88,27,22,0,0,0,5
89,27,22,15,0,0,5
90,27,22,30,0,0,5
91,27,22,45,0,0,5
92,27,23,0,0,0,5
93,27,23,15,0,0,5
94,27,23,30,0,0,5
95,27,23,45,0,0,5
0,28,0,0,0,0,6
1,28,0,15,0,0,6
2,28,0,30,0,0,6
3,28,0,45,0,0,6
4,28,1,0,0,0,6
5,28,1,15,0,0,6
6,28,1,30,0,0,6
7,28,1,45,0,0,6
8,28,2,0,0,0,6
9,28,2,15,0,0,6
10,28,2,30,0,0,6
11,28,2,45,0,0,6
12,28,3,0,0,0,6
13,28,3,15,0,0,6
14,28,3,30,0,0,6
15,28,3,45,0,0,6
16,28,4,0,0,0,6
17,28,4,15,0,0,6
18,28,4,30,0,0,6
19,28,4,45,0,0,6
20,28,5,0,0,0,6
21,28,5,15,0,0,6
22,28,5,30,0,0,6
23,28,5,45,0,1,6
24,28,6,0,0,1,6
25,28,6,15,0,1,6
26,28,6,30,0,1,6
27,28,6,45,0,1,6
28,28,7,0,0,0,6
29,28,7,15,0,0,6
30,28,7,30,0,0,6
31,28,7,45,0,0,6
32,28,8,0,0,0,6
33,28,8,15,0,0,6
34,28,8,30,0,0,6
35,28,8,45,0,0,6
36,28,9,0,0,0,6
37,28,9,15,0,0,6
38,28,9,30,0,0,6
39,28,9,45,0,0,6
40,28,10,0,0,0,6
41,28,10,15,1,0,6
42,28,10,30,1,0,6
43,28,10,45,0,0,6
44,28,11,0,0,0,6
45,28,11,15,0,0,6
46,28,11,30,0,0,6
47,28,11,45,0,0,6
48,28,12,0,0,0,6
49,28,12,15,0,0,6
50,28,12,30,0,0,6
51,28,12,45,0,1,6
52,28,13,0,0,0,6
53,28,13,15,0,0,6
54,28,13,30,0,0,6
55,28,13,45,0,0,6
56,28,14,0,0,0,6
57,28,14,15,0,0,6
58,28,14,30,0,0,6
59,28,14,45,0,0,6
60,28,15,0,0,0,6
61,28,15,15,0,0,6
62,28,15,30,0,0,6
63,28,15,45,1,0,6
64,28,16,0,1,0,6
65,28,16,15,1,0,6
66,28,16,30,1,0,6
67,28,16,45,1,0,6
68,28,17,0,1,0,6
69,28,17,15,1,0,6
70,28,17,30,1,0,6
71,28,17,45,1,0,6
72,28,18,0,1,0,6
73,28,18,15,1,0,6
74,28,18,30,1,0,6
75,28,18,45,1,0,6
76,28,19,0,1,0,6
77,28,19,15,1,0,6
78,28,19,30,1,0,6
79,28,19,45,1,0,6
80,28,20,0,1,0,6
81,28,20,15,1,0,6
82,28,20,30,1,0,6
83,28,20,45,1,0,6
84,28,21,0,0,0,6
85,28,21,15,0,0,6
86,28,21,30,0,0,6
87,28,21,45,0,0,6
88,28,22,0,0,0,6
89,28,22,15,0,0,6
90,28,22,30,0,0,6
91,28,22,45,0,0,6
92,28,23,0,0,0,6
93,28,23,15,0,0,6
94,28,23,30,0,0,6
95,28,23,45,0,0,6
0,29,0,0,0,0,0
1,29,0,15,0,0,0
2,29,0,30,0,0,0
3,29,0,45,0,0,0
4,29,1,0,0,0,0
5,29,1,15,0,0,0
6,29,1,30,0,0,0
7,29,1,45,0,1,0
8,29,2,0,0,0,0
9,29,2,15,0,0,0
10,29,2,30,0,0,0
11,29,2,45,0,0,0
12,29,3,0,0,0,0
13,29,3,15,0,0,0
14,29,3,30,0,0,0
15,29,3,45,0,0,0
16,29,4,0,0,0,0
17,29,4,15,0,0,0
18,29,4,30,0,0,0
19,29,4,45,0,0,0
20,29,5,0,0,0,0
21,29,5,15,0,0,0
22,29,5,30,0,0,0
23,29,5,45,0,1,0
24,29,6,0,0,1,0
25,29,6,15,0,1,0
26,29,6,30,0,1,0
27,29,6,45,0,1,0
28,29,7,0,0,1,0
29,29,7,15,0,0,0
30,29,7,30,0,0,0
31,29,7,45,0,0,0
32,29,8,0,0,0,0
33,29,8,15,0,0,0
34,29,8,30,0,0,0
35,29,8,45,0,0,0
36,29,9,0,0,0,0
37,29,9,15,1,1,0
38,29,9,30,0,0,0
39,29,9,45,0,0,0
40,29,10,0,0,0,0
41,29,10,15,0,1,0
42,29,10,30,0,0,0
43,29,10,45,0,0,0
44,29,11,0,0,0,0
45,29,11,15,0,0,0
46,29,11,30,0,0,0
47,29,11,45,0,0,0
48,29,12,0,0,0,0
49,29,12,15,0,0,0
50,29,12,30,0,0,0
51,29,12,45,0,0,0
52,29,13,0,0,0,0
53,29,13,15,0,0,0
54,29,13,30,0,0,0
55,29,13,45,0,0,0
56,29,14,0,0,0,0
57,29,14,15,0,0,0
58,29,14,30,0,0,0
59,29,14,45,0,0,0
60,29,15,0,0,0,0
61,29,15,15,0,0,0
62,29,15,30,0,0,0
63,29,15,45,0,0,0
64,29,16,0,1,0,0
65,29,16,15,1,0,0
66,29,16,30,1,0,0
67,29,16,45,1,0,0
68,29,17,0,1,0,0
69,29,17,15,1,0,0
70,29,17,30,1,0,0
71,29,17,45,1,0,0
72,29,18,0,1,0,0
73,29,18,15,1,0,0
74,29,18,30,1,0,0
75,29,18,45,1,0,0
76,29,19,0,1,0,0
77,29,19,15,1,0,0
78,29,19,30,1,0,0
79,29,19,45,1,0,0
80,29,20,0,1,0,0
81,29,20,15,1,0,0
82,29,20,30,1,0,0
83,29,20,45,1,0,0
84,29,21,0,1,0,0
85,29,21,15,0,1,0
86,29,21,30,0,0,0
87,29,21,45,0,0,0
88,29,22,0,0,0,0
89,29,22,15,0,0,0
90,29,22,30,0,0,0
91,29,22,45,0,0,0
92,29,23,0,0,0,0
93,29,23,15,0,0,0
94,29,23,30,0,1,0
95,29,23,45,0,0,0
0,30,0,0,0,0,1
1,30,0,15,0,0,1
2,30,0,30,1,1,1
3,30,0,45,1,1,1
4,30,1,0,0,0,1
5,30,1,15,0,0,1
6,30,1,30,1,0,1
7,30,1,45,0,0,1
8,30,2,0,1,1,1
9,30,2,15,0,0,1
10,30,2,30,0,0,1
11,30,2,45,0,0,1
12,30,3,0,0,0,1
13,30,3,15,0,0,1
14,30,3,30,0,0,1
15,30,3,45,0,0,1
16,30,4,0,0,0,1
17,30,4,15,0,0,1
18,30,4,30,0,0,1
19,30,4,45,0,0,1
20,30,5,0,0,0,1
21,30,5,15,0,0,1
22,30,5,30,0,0,1
23,30,5,45,0,1,1
24,30,6,0,0,1,1
25,30,6,15,0,1,1
26,30,6,30,0,1,1
27,30,6,45,0,1,1
28,30,7,0,0,1,1
29,30,7,15,0,0,1
30,30,7,30,0,0,1
31,30,7,45,0,0,1
32,30,8,0,0,0,1
33,30,8,15,0,0,1
34,30,8,30,0,0,1
35,30,8,45,0,1,1
36,30,9,0,0,0,1
37,30,9,15,0,0,1
38,30,9,30,0,0,1
39,30,9,45,0,0,1
40,30,10,0,0,0,1
41,30,10,15,0,0,1
42,30,10,30,0,0,1
43,30,10,45,0,0,1
44,30,11,0,0,0,1
45,30,11,15,0,0,1
46,30,11,30,0,0,1
47,30,11,45,0,0,1
48,30,12,0,0,0,1
49,30,12,15,0,0,1
50,30,12,30,0,0,1
51,30,12,45,0,0,1
52,30,13,0,0,0,1
53,30,13,15,0,0,1
54,30,13,30,0,0,1
55,30,13,45,0,0,1
56,30,14,0,0,0,1
57,30,14,15,0,0,1
58,30,14,30,0,0,1
59,30,14,45,0,0,1
60,30,15,0,0,0,1
61,30,15,15,0,0,1
62,30,15,30,0,0,1
63,30,15,45,0,0,1
64,30,16,0,1,0,1
65,30,16,15,0,1,1
66,30,16,30,1,0,1
67,30,16,45,1,0,1
68,30,17,0,1,0,1
69,30,17,15,1,0,1
70,30,17,30,1,0,1
71,30,17,45,1,0,1
72,30,18,0,1,0,1
73,30,18,15,1,0,1
74,30,18,30,1,0,1
75,30,18,45,1,0,1
76,30,19,0,1,0,1
77,30,19,15,0,0,1
78,30,19,30,1,0,1
79,30,19,45,1,0,1
80,30,20,0,1,0,1
81,30,20,15,1,0,1
82,30,20,30,1,0,1
83,30,20,45,1,0,1
84,30,21,0,0,0,1
85,30,21,15,0,0,1
86,30,21,30,0,0,1
87,30,21,45,0,0,1
88,30,22,0,0,0,1
89,30,22,15,0,0,1
90,30,22,30,0,0,1
91,30,22,45,0,0,1
92,30,23,0,0,0,1
93,30,23,15,0,0,1
94,30,23,30,0,0,1
95,30,23,45,0,0,1
0,31,0,0,0,0,2
1,31,0,15,0,0,2
2,31,0,30,0,0,2
3,31,0,45,0,0,2
4,31,1,0,0,0,2
5,31,1,15,0,0,2
6,31,1,30,0,0,2
7,31,1,45,0,0,2
8,31,2,0,0,0,2
9,31,2,15,0,0,2
10,31,2,30,0,0,2
11,31,2,45,0,0,2
12,31,3,0,0,0,2
13,31,3,15,0,1,2
14,31,3,30,0,0,2
15,31,3,45,0,0,2
16,31,4,0,0,0,2
17,31,4,15,0,0,2
18,31,4,30,0,0,2
19,31,4,45,0,0,2
20,31,5,0,0,0,2
21,31,5,15,0,0,2
22,31,5,30,0,0,2
23,31,5,45,0,0,2
24,31,6,0,0,0,2
25,31,6,15,0,1,2
26,31,6,30,0,1,2
27,31,6,45,0,0,2
28,31,7,0,0,0,2
29,31,7,15,0,0,2
30,31,7,30,0,0,2
31,31,7,45,0,0,2
32,31,8,0,0,0,2
33,31,8,15,0,0,2
34,31,8,30,0,0,2
35,31,8,45,0,0,2
36,31,9,0,0,0,2
37,31,9,15,0,0,2
38,31,9,30,0,0,2
39,31,9,45,0,0,2
40,31,10,0,0,0,2
41,31,10,15,0,0,2
42,31,10,30,0,0,2
43,31,10,45,0,0,2
44,31,11,0,0,0,2
45,31,11,15,0,0,2
46,31,11,30,0,0,2
47,31,11,45,0,0,2
48,31,12,0,1,0,2
49,31,12,15,0,0,2
50,31,12,30,0,0,2
51,31,12,45,0,0,2
52,31,13,0,0,0,2
53,31,13,15,0,0,2
54,31,13,30,0,0,2
55,31,13,45,0,0,2
56,31,14,0,0,0,2
57,31,14,15,0,0,2
58,31,14,30,0,0,2
59,31,14,45,0,0,2
60,31,15,0,0,0,2
61,31,15,15,0,0,2
62,31,15,30,0,0,2
63,31,15,45,1,0,2
64,31,16,0,0,0,2
65,31,16,15,1,0,2
66,31,16,30,1,0,2
67,31,16,45,1,0,2
68,31,17,0,1,0,2
69,31,17,15,1,0,2
70,31,17,30,1,0,2
71,31,17,45,1,0,2
72,31,18,0,1,0,2
73,31,18,15,1,0,2
74,31,18,30,1,0,2
75,31,18,45,1,0,2
76,31,19,0,1,0,2
77,31,19,15,1,0,2
78,31,19,30,1,0,2
79,31,19,45,1,0,2
80,31,20,0,1,0,2
81,31,20,15,1,0,2
82,31,20,30,1,0,2
83,31,20,45,1,0,2
84,31,21,0,0,0,2
85,31,21,15,0,0,2
86,31,21,30,0,0,2
87,31,21,45,0,0,2
88,31,22,0,0,0,2
89,31,22,15,0,0,2
90,31,22,30,0,0,2
91,31,22,45,0,0,2
92,31,23,0,0,0,2
93,31,23,15,0,0,2
94,31,23,30,1,0,2
95,31,23,45,0,1,2
0,32,0,0,0,0,3
1,32,0,15,0,0,3
2,32,0,30,0,0,3
3,32,0,45,0,1,3
4,32,1,0,0,0,3
5,32,1,15,0,0,3
6,32,1,30,0,0,3
7,32,1,45,0,0,3
8,32,2,0,0,0,3
9,32,2,15,0,0,3
10,32,2,30,0,0,3
11,32,2,45,0,0,3
12,32,3,0,0,0,3
